#cutoff=3.50000000
0.175000001E-1,200,49,41,53,37,41,40,43,51,31,31,37,44,37,28,41,31,27,26,21,33,18,28,14,22,19,17,14,21,14,21,15,20,21,14,11,15,12,7,8,10,12,10,14,12,11,14,6,10,5,7,6,10,6,7,14,9,10,5,10,6,4,6,4,4,6,4,3,5,7,3,4,3,3,5,4,2,3,3,5,2,6,1,2,4,3,2,1,1,1,1,1,1,2,1,5,2,1,2,3,2,1,1,1,2,0,1,1,2,3,3,2,0,2,2,1,2,0,1,2,1,1,1,1,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1,0,1,1,0,2,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,3,1,3,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,2,2,1,0,0,0,0
0.175000001E-1,200,55,52,58,44,46,45,48,33,42,26,24,27,29,32,22,33,30,31,23,20,24,21,27,24,27,14,23,14,19,17,18,19,17,9,10,12,7,7,11,8,13,14,13,13,9,11,14,13,13,10,17,8,9,8,4,5,7,5,4,5,2,6,4,1,5,1,3,6,4,9,1,5,4,7,4,9,5,1,2,4,1,8,0,5,1,1,2,2,3,1,4,2,3,2,1,1,1,1,3,2,4,2,1,1,1,0,0,3,1,1,2,0,1,0,0,2,1,1,0,1,2,1,0,2,2,1,3,0,0,1,1,0,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,0,2,2,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,1
0.175000001E-1,200,36,42,42,43,43,49,46,29,38,40,32,38,40,35,22,37,21,25,33,22,25,23,24,15,20,19,10,13,20,17,12,18,9,9,17,13,17,16,10,10,12,9,10,12,13,10,9,6,8,7,6,14,14,4,5,7,13,3,11,8,3,10,6,3,9,6,10,4,2,3,6,6,4,3,5,1,6,5,0,1,2,3,6,3,3,1,2,2,5,4,1,2,0,3,1,2,4,3,6,2,2,1,0,2,0,2,0,1,1,1,3,1,0,1,1,4,4,0,1,1,0,0,1,1,1,2,2,0,0,1,1,0,3,1,3,1,1,0,2,2,4,0,2,0,0,1,0,1,3,0,3,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,2,1,1,1,1,0,0,1,1,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.175000001E-1,200,54,35,40,43,31,30,38,29,34,27,24,43,30,28,21,32,23,25,28,26,19,18,19,19,20,24,18,17,12,15,20,10,16,20,15,11,16,9,16,3,7,12,11,18,4,15,10,9,6,13,7,7,6,9,11,13,5,5,12,7,5,4,9,8,6,3,10,9,5,7,6,5,5,5,5,4,4,5,3,2,4,1,5,2,6,5,4,3,8,4,4,6,5,3,3,2,2,3,1,3,0,1,1,2,3,1,0,0,5,4,3,1,2,1,2,2,2,2,1,3,1,3,3,1,2,2,1,0,2,0,3,1,3,1,1,1,1,0,0,1,1,0,3,0,3,3,1,0,0,1,0,3,3,0,2,0,0,0,3,1,1,0,1,0,2,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1
0.175000001E-1,200,44,49,46,34,53,48,30,32,44,40,32,29,27,36,24,28,29,19,25,22,23,12,19,24,21,24,14,12,21,19,9,13,21,15,12,27,16,12,8,20,9,15,16,10,14,8,9,10,8,10,15,6,13,4,10,12,3,5,10,12,4,3,5,2,4,8,3,3,1,2,4,5,5,5,4,3,3,4,1,0,5,3,3,2,4,2,3,0,8,2,3,1,1,2,2,3,4,5,4,0,0,0,1,1,2,2,1,2,0,3,0,3,1,3,1,2,1,1,1,0,3,1,2,1,2,2,1,0,2,3,0,3,2,1,1,1,0,0,1,0,0,0,2,1,0,2,0,0,1,1,1,1,1,0,1,0,0,2,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0
0.175000001E-1,200,42,44,43,39,43,41,40,50,47,28,25,35,23,33,26,34,30,36,24,19,29,26,23,14,17,14,16,11,21,16,14,20,19,16,14,12,14,16,8,17,13,12,10,17,9,18,11,7,10,3,6,12,9,14,9,7,3,7,6,6,10,9,4,3,5,7,1,7,6,5,7,3,4,2,3,2,3,2,4,5,2,1,4,3,5,3,2,1,1,5,4,2,0,3,3,3,0,1,1,4,1,1,3,2,0,1,4,1,1,3,1,0,1,0,0,0,2,0,0,3,0,1,1,0,1,1,1,1,2,2,0,1,0,0,1,0,0,2,1,1,0,0,1,1,3,1,1,0,0,1,1,1,2,0,1,0,1,0,0,2,0,0,1,2,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,2
0.175000001E-1,200,47,46,55,46,42,37,40,51,33,44,35,34,36,24,33,22,25,27,27,20,24,21,24,21,22,16,19,14,13,17,16,20,13,14,13,9,18,15,15,7,9,7,16,11,11,12,11,11,11,2,11,2,10,6,13,3,7,3,5,8,8,7,5,6,5,5,4,1,10,1,6,5,9,2,3,4,2,1,6,3,4,4,2,2,5,1,4,0,3,4,2,3,2,4,2,2,0,3,4,2,5,4,0,2,2,2,1,1,2,4,1,0,2,1,2,1,1,0,2,0,0,0,0,1,0,1,0,0,0,3,0,1,1,1,0,1,3,2,1,1,2,2,2,1,0,3,1,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,1,0
0.175000001E-1,200,58,46,35,44,34,45,39,38,35,27,40,27,33,25,27,27,33,31,25,16,24,23,21,18,21,14,18,17,15,26,12,16,12,16,11,10,15,14,19,6,8,12,14,13,17,4,11,7,11,11,10,9,3,8,11,4,4,8,7,12,2,4,6,7,4,6,4,9,5,1,5,4,5,2,2,4,4,5,3,2,2,3,2,8,4,3,0,3,8,3,2,4,2,3,3,1,1,2,3,1,2,1,3,2,1,2,1,1,4,2,3,4,0,3,1,4,0,2,0,2,0,1,0,3,1,2,2,2,0,1,2,0,1,1,2,0,4,3,1,1,2,0,1,1,0,1,2,0,1,1,0,2,0,0,1,1,0,1,0,1,1,1,1,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,3,0,0,1,0,0,2,0,0,0,2,1,0,0,1,1,0,0,2
0.175000001E-1,200,44,41,54,41,43,48,38,31,45,34,34,49,25,29,32,42,27,19,23,22,18,23,19,18,19,22,23,21,13,17,19,18,13,8,14,9,12,7,11,10,14,11,8,10,4,12,10,7,8,8,9,11,9,7,6,9,1,11,7,5,8,10,8,7,6,5,3,4,7,5,1,6,5,1,2,3,7,4,4,8,1,5,2,1,4,6,1,2,3,2,0,0,2,5,2,3,1,1,7,0,1,3,3,1,1,2,3,1,1,3,1,1,2,0,2,2,1,1,2,1,1,0,1,0,2,2,2,0,5,3,1,1,1,3,0,1,1,0,0,0,0,1,1,2,1,0,1,1,1,0,0,1,0,0,1,0,1,3,1,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,2,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0
0.175000001E-1,200,44,53,46,41,46,31,31,44,31,26,32,27,37,26,34,22,34,23,23,19,20,28,19,17,18,24,20,15,26,19,15,12,16,12,18,14,12,13,19,12,9,8,9,11,12,15,12,9,5,4,5,10,7,7,7,6,5,7,8,7,8,5,8,5,1,11,8,7,8,5,5,6,4,2,6,5,5,4,4,3,3,6,3,4,3,7,6,3,1,2,1,0,3,4,6,1,2,2,1,3,0,3,0,1,4,0,2,0,1,0,1,1,2,2,0,2,2,1,2,0,0,2,1,2,1,2,1,2,0,3,0,0,2,1,1,2,0,0,1,0,2,1,1,1,1,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,0,2,0,0,0,1,2,1,0,1,3,1,0,1,0,0,0,3,0,0,1,1,3,1,2,1,0,2,0,0,0,1,0,1,0,0,1
