1.750000010000002729e-02 4.224894977614909036e-03
3.500000020000005457e-02 1.344284765604743595e-02
5.250000030000008533e-02 1.843590535686505383e-02
7.000000040000010915e-02 2.803793939689893863e-02
8.750000050000013296e-02 4.263303113775044478e-02
1.050000006000001707e-01 6.644607555703448132e-02
1.225000007000001945e-01 7.988892321308191380e-02
1.400000008000002183e-01 9.448401495393340954e-02
1.575000009000002421e-01 1.156084898420079582e-01
1.750000010000002659e-01 1.567051955333529645e-01
1.925000011000002897e-01 1.912725180774749734e-01
2.100000012000003413e-01 2.035631216487183148e-01
2.275000013000003651e-01 2.200786201975766243e-01
2.450000014000003890e-01 2.446598273400633627e-01
2.625000015000004128e-01 2.976630552410503561e-01
2.800000016000004366e-01 3.176352860443208415e-01
2.975000017000004604e-01 3.560434222044563946e-01
3.150000018000004842e-01 3.875380938557675403e-01
3.325000019000005080e-01 4.486070303503830181e-01
3.500000020000005319e-01 4.758768070240793069e-01
3.675000021000005557e-01 4.843265969793090209e-01
3.850000022000005795e-01 5.208143263314378713e-01
4.025000023000006033e-01 5.281118722018636191e-01
4.200000024000006826e-01 6.068485513301414835e-01
4.375000025000007065e-01 6.387273043430538033e-01
4.550000026000007303e-01 6.613881046775338390e-01
4.725000027000007541e-01 6.817444168424057205e-01
4.900000028000007779e-01 7.439655974218253309e-01
5.075000029000007462e-01 7.466541669530347702e-01
5.250000030000008255e-01 7.612492586938862660e-01
5.425000031000007938e-01 8.215500324652991182e-01
5.600000032000008732e-01 8.549651109246170222e-01
5.775000033000009525e-01 8.319202292285355904e-01
5.950000034000009208e-01 8.845393757679214097e-01
6.125000035000010001e-01 8.791622367055024201e-01
6.300000036000009684e-01 9.148818033344284784e-01
6.475000037000010478e-01 9.271724069056719308e-01
6.650000038000010161e-01 9.337017900528947756e-01
6.825000039000010954e-01 9.463764749857395131e-01
7.000000040000010637e-01 9.102728269952120588e-01
7.175000041000011430e-01 9.809437975298614942e-01
7.350000042000011113e-01 1.001684191056334772e+00
7.525000043000011907e-01 9.747984957442397125e-01
7.700000044000011590e-01 9.916980756546993625e-01
7.875000045000012383e-01 1.005525004672348288e+00
8.050000046000012066e-01 9.598193226417869317e-01
8.225000047000012859e-01 9.675009498738140756e-01
8.400000048000013653e-01 9.575148344721788884e-01
8.575000049000013336e-01 9.310132205216853363e-01
8.750000050000014129e-01 9.521376954097597878e-01
8.925000051000013812e-01 8.972140607007660362e-01
9.100000052000014605e-01 9.098887456336108848e-01
9.275000053000014288e-01 8.949095725311579930e-01
9.450000054000015082e-01 8.511242973086033947e-01
9.625000055000014765e-01 8.495879718621980325e-01
9.800000056000015558e-01 8.568855177326236694e-01
9.975000057000015241e-01 8.292316596973261511e-01
1.015000005800001492e+00 7.996573948540218746e-01
1.032500005900001572e+00 7.835259776667647946e-01
1.050000006000001651e+00 7.900553608139879724e-01
1.067500006100001730e+00 7.650900723098998935e-01
1.085000006200001588e+00 7.370521329130009791e-01
1.102500006300001667e+00 6.928827763288449848e-01
1.120000006400001746e+00 6.955713458600544241e-01
1.137500006500001826e+00 6.994121594760681626e-01
1.155000006600001905e+00 6.310456771110268814e-01
1.172500006700001762e+00 6.318138398342295625e-01
1.190000006800001842e+00 6.049281445221346143e-01
1.207500006900001921e+00 6.168346667317766707e-01
1.225000007000002000e+00 5.638314388307895664e-01
1.242500007100001858e+00 5.277277908402622231e-01
1.260000007200001937e+00 5.354094180722893670e-01
1.277500007300002016e+00 4.643543661760385355e-01
1.295000007400002096e+00 4.935445496577415825e-01
1.312500007500001953e+00 4.559045762208087105e-01
1.330000007600002032e+00 4.359323454175382806e-01
1.347500007700002111e+00 4.317074504399233681e-01
1.365000007800002191e+00 4.140397078062610370e-01
1.382500007900002048e+00 4.167282773374705318e-01
1.400000008000002127e+00 3.694862698605038132e-01
1.417500008100002207e+00 3.702544325837065498e-01
1.435000008200002286e+00 3.349189473163818875e-01
1.452500008300002365e+00 3.391438422939967445e-01
1.470000008400002223e+00 3.260850759995506665e-01
1.487500008500002302e+00 2.965108111562462789e-01
1.505000008600002381e+00 3.088014147274896759e-01
1.522500008700002461e+00 2.988152993258544887e-01
1.540000008800002318e+00 2.584867563577121774e-01
1.557500008900002397e+00 2.534936986568945283e-01
1.575000009000002477e+00 2.427394205320565768e-01
1.592500009100002556e+00 2.285284101528064216e-01
1.610000009200002413e+00 2.193104574743738877e-01
1.627500009300002493e+00 2.120129116039481398e-01
1.645000009400002572e+00 2.089402607111373045e-01
1.662500009500002651e+00 1.901202739926708962e-01
1.680000009600002731e+00 1.885839485462654785e-01
1.697500009700002588e+00 1.755251822518194005e-01
1.715000009800002667e+00 1.624664159573733224e-01
1.732500009900002746e+00 1.643868227653801084e-01
1.750000010000002826e+00 1.455668360469136724e-01
1.767500010100002683e+00 1.567051955333529645e-01
1.785000010200002762e+00 1.371170460916838474e-01
1.802500010300002842e+00 1.367329647300825068e-01
1.820000010400002921e+00 1.255946052436431870e-01
1.837500010500002778e+00 1.236741984356364149e-01
1.855000010600002858e+00 1.133040016723998178e-01
1.872500010700002937e+00 1.025497235475618663e-01
1.890000010800003016e+00 1.048542117171700067e-01
1.907500010900002874e+00 9.909299129314967647e-02
1.925000011000002953e+00 1.090791066947849192e-01
1.942500011100003032e+00 9.755666584674425879e-02
1.960000011200003112e+00 9.678850312354154994e-02
1.977500011300003191e+00 8.411381819069681243e-02
1.995000011400003048e+00 8.372973682909547188e-02
2.012500011500003350e+00 7.566402823546700129e-02
2.030000011600002985e+00 7.566402823546700129e-02
2.047500011700003064e+00 6.068485513301414419e-02
2.065000011800003143e+00 5.914852968660871957e-02
2.082500011900003223e+00 7.335954006585886089e-02
2.100000012000003302e+00 6.683015691863583574e-02
2.117500012100003381e+00 5.991669240981143535e-02
2.135000012200003461e+00 6.836648236504125342e-02
2.152500012300003540e+00 5.415547198579109822e-02
2.170000012400003175e+00 6.337342466422363207e-02
2.187500012500003255e+00 4.877833292337212939e-02
2.205000012600003334e+00 5.684404151700058611e-02
2.222500012700003413e+00 4.839425156177077497e-02
2.240000012800003493e+00 4.647384475376399593e-02
2.257500012900003572e+00 5.415547198579109822e-02
2.275000013000003651e+00 5.069873973137890844e-02
2.292500013100003731e+00 3.956038024493959554e-02
2.310000013200003810e+00 4.109670569134502710e-02
2.327500013300003445e+00 4.263303113775044478e-02
2.345000013400003525e+00 3.456732254412198113e-02
2.362500013500003604e+00 4.032854296814231826e-02
2.380000013600003683e+00 3.571956662892605133e-02
2.397500013700003763e+00 3.226283437451384767e-02
2.415000013800003842e+00 3.610364799052739881e-02
2.432500013900003921e+00 3.418324118252062671e-02
2.450000014000004001e+00 3.149467165131113883e-02
2.467500014100003636e+00 3.072650892810842652e-02
2.485000014200003715e+00 2.458120714248674191e-02
2.502500014300003794e+00 3.264691573611520209e-02
2.520000014400003874e+00 2.919018348170300536e-02
2.537500014500003953e+00 2.534936986568945422e-02
2.555000014600004032e+00 2.957426484330435978e-02
2.572500014700004112e+00 2.496528850408809980e-02
2.590000014800004191e+00 3.418324118252062671e-02
2.607500014900004270e+00 2.650161395049351748e-02
2.625000015000003906e+00 2.189263761127725055e-02
2.642500015100003985e+00 2.611753258889216306e-02
2.660000015200004064e+00 2.074039352647319076e-02
2.677500015300004144e+00 2.189263761127725055e-02
2.695000015400004223e+00 1.805182399526369941e-02
2.712500015500004302e+00 1.651549854885828172e-02
2.730000015600004382e+00 1.881998671846641172e-02
2.747500015700004461e+00 2.227671897287860497e-02
2.765000015800004096e+00 1.382692901764879211e-02
2.782500015900004176e+00 2.035631216487183634e-02
2.800000016000004255e+00 1.497917310245285884e-02
2.817500016100004334e+00 2.074039352647319076e-02
2.835000016200004413e+00 2.112447488807454518e-02
2.852500016300004493e+00 1.421101037925014653e-02
2.870000016400004572e+00 1.305876629444608153e-02
2.887500016500004651e+00 1.267468493284472711e-02
2.905000016600004731e+00 1.229060357124337095e-02
2.922500016700004366e+00 1.459509174085150268e-02
2.940000016800004445e+00 1.497917310245285884e-02
2.957500016900004525e+00 1.536325446405421326e-02
2.975000017000004604e+00 1.267468493284472711e-02
2.992500017100004683e+00 1.574733582565556941e-02
3.010000017200004763e+00 1.421101037925014653e-02
3.027500017300004842e+00 1.267468493284472711e-02
3.045000017400004921e+00 1.267468493284472711e-02
3.062500017500004557e+00 1.344284765604743595e-02
3.080000017600004636e+00 1.305876629444608153e-02
3.097500017700004715e+00 1.037019676323659538e-02
3.115000017800004795e+00 1.190652220964201653e-02
3.132500017900004874e+00 8.065708593628461917e-03
3.150000018000004953e+00 8.833871316831174228e-03
3.167500018100005033e+00 1.075427812483795154e-02
3.185000018200005112e+00 9.217952678432526914e-03
3.202500018300005191e+00 1.421101037925014653e-02
