0.303990006,0.804215431,0.554349422,0.734758556,0.872759461,0.164054185,0.262915701,0.579249799,0.416680336,0.810688198,0.990879357,0.595907152,0.663868487,0.796635211,0.812282681,0.551150382,0.659075320,0.615778387,0.253982812,0.498220563,0.523387730,0.223743141,0.230465665,0.415648192,0.716611683,0.984870076,0.851651847,0.724447250,0.513634264,0.936940074,0.713540018,0.911161721,0.649789155,0.651766300,0.772639513,0.927235425,0.764730036,0.521530032,0.250586063,0.567206442,0.916431129,0.783620179,0.614078522,0.354857951,0.417855710,0.648259282,0.371674538,0.722975016,0.879751921,0.630374134,0.594614744,0.894352376,0.840558112,0.880260706,0.954118073,0.533607900,0.983896613,0.502385855,0.777312040,0.211237967,0.263318598,0.635947764,0.619059682,0.779569089,0.863291383,0.949722052,0.800696969,0.788372993,0.732078969,0.175977826,0.170904115,0.558815718,0.512370706,0.515036225,0.586863577,0.606005132,0.295851111,0.352930725,0.487136394,0.950287819,0.605500817,0.705744386,0.926510930,0.602065444,0.437470138,0.443113208,0.499642193,0.814280391,0.539139628,0.352434486,0.293206930,0.274628252,0.534963310,0.593864202,0.845578790,0.777489424,0.962121129,0.582085311
0.727809966,0.822907686,0.839047849,0.420056254,0.678723454,0.917699218,0.900990307,0.904633760,0.917521417,0.458005041,0.806454778,0.470858961,0.509500265,0.559164286,0.505180001,0.269001424,0.445907116,0.994758070,0.834715188,0.660820782,0.424888462,0.517598391,0.300122797,0.330512404,0.495668203,0.346689403,0.531465411,0.687481046,0.411791563,0.827990234,0.298797816,0.485142201,0.918665886,0.499109387,0.157997236,0.319549948,0.637809694,0.858587503,0.317612261,0.287753850,0.416526616,0.178320736,0.115237936,0.631591916,0.975174546,0.342909217,0.867069900,0.246420652,0.539146125,0.449584454,0.464466900,0.736759424,0.466695368,0.965358555,0.639108837,0.844550312,0.758826017,0.601103008,0.493445128,0.375246108,0.318856448,0.632443845,0.767147481,0.863187373,0.713623226,0.582128525,0.577610075,0.295878738,0.453180581,0.676704049,0.554238498,0.367349356,0.553950489,0.869552135,0.600165606,0.553751349,0.735989928,0.561847746,0.662343681,0.355997413,0.183381051,0.535814762,0.731875300,0.806535006,0.940520346,0.601468861,0.863660812,0.263730079,0.934285149E-1,0.660766065,0.890441835,0.986994386,0.628557026,0.512323141,0.490686625,0.476197600,0.464740098,0.553870022
0.727996647,0.368344218,0.212860495,0.579494715,0.450423419,0.457160681,0.573739648,0.539882958,0.596359193,0.475459099,0.292819500,0.404438764,0.485717088,0.281900913,0.354082704,0.749807060,0.616328537,0.359501183,0.729589522,0.853052616,0.583052278,0.438696414,0.524234712,0.793580651,0.662069261,0.802011371,0.494196385,0.188475162,0.967717171,0.224820822,0.329749614,0.677101672,0.554792762,0.503735840,0.617209792,0.797980309,0.956004381,0.881552041,0.938668728,0.844085991,0.403499722,0.709799886,0.375506788,0.445962787,0.769007862,0.766286969,0.901816368,0.348395854,0.290505022,0.974356890,0.290102184,0.255060464,0.274300009,0.489591599,0.486129284,0.175966710,0.270130217,0.603443503,0.352018684,0.811837673,0.555277050,0.640846372,0.937346637,0.634096205,0.840236962,0.805030286,0.947390437,0.723925292,0.319146991,0.318106562,0.997569978,0.486226410,0.677334785,0.542868257,0.961938798,0.359412402,0.421687305,0.641212225,0.507867694,0.742621183,0.608521402,0.520480335,0.938394904,0.625949264,0.608152449,0.545145392,0.818119347,0.676760375,0.923331439,0.716504753,0.625157893,0.807016611,0.765369654,0.255889565,0.354089886,0.987588704,0.643281877,0.956192017
0.603273511,0.794345975,0.993737459,0.383161426,0.670487165,0.589099646,0.638195038,0.521029770,0.762421727,0.625827491,0.872670889,0.360050619,0.533913314,0.946567118,0.652198255,0.720090270,0.300989479,0.769590557,0.786893845,0.453182697,0.229923651,0.561186731,0.809583783,0.339646429,0.323295146,0.871674836,0.817527413,0.401055545,0.274169534,0.334451735,0.589068711,0.492060870,0.496455699,0.380262107,0.229860514,0.251297534,0.436375856,0.921375930,0.730804384,0.909854472,0.825193584,0.916966796,0.763473511,0.682670593,0.638719380,0.459737897,0.906201720,0.555852950,0.314184517,0.710408330,0.701867163,0.434967816,0.744014680,0.971640825,0.412793726,0.319222838,0.574030221,0.560586154,0.587235749,0.378129840,0.317583680,0.472428620,0.923404932,0.665752947,0.571330845,0.945353091,0.822288156,0.753254950,0.205420405,0.275375396,0.398256332,0.715772808,0.531914830,0.513478160,0.729634643,0.890636563,0.657516420,0.413271099,0.347520590,0.945779443,0.767054200,0.573683798,0.735169888,0.696409941,0.890853584,0.841194391,0.627944410,0.500812232,0.741635859,0.670907140,0.298234284,0.790399253,0.728483260,0.755783439,0.659181833,0.631803513,0.242036700,0.632477224
0.909029901,0.955501914,0.831686556,0.636933923,0.519862711,0.601869583,0.782436490,0.740129054,0.817695975,0.951741636,0.467472076,0.195028543,0.297199756,0.870985150,0.432922751,0.876464844,0.886655986,0.543615401,0.784558415,0.977794886,0.266017675,0.351703227,0.918326616,0.615297675,0.592176378,0.460081190,0.497589290,0.414311945,0.505146980,0.687100291,0.521507084,0.774152279,0.521426976,0.598816216,0.150744900,0.636991501,0.180021971,0.495102376,0.455412835,0.954290628,0.511803567,0.794042945,0.902191997,0.697279215,0.501684666,0.965215385,0.713400781,0.870754957,0.643103302,0.416399032,0.865835488,0.890277147,0.735068262,0.862860501,0.758108377,0.948470533,0.709853292,0.842329681,0.580308199,0.175555006,0.452444375,0.631815910,0.691157877,0.799452245,0.795965374,0.690430999,0.542310536,0.531970561,0.825015545,0.334912121,0.389797151,0.912334502,0.503006935,0.578802228,0.982036412,0.784739554,0.582445920,0.976133466,0.594179153,0.950003743,0.628196001,0.910170317,0.846030056,0.566340983,0.988293052,0.421133876,0.951224744,0.799272060,0.608152866,0.691456974,0.325165689,0.837066293,0.452723533,0.583874643,0.597543955,0.932165682,0.401496857,0.424812913
0.365570366,0.798897147,0.721183717,0.658671439,0.887717426,0.696853399,0.430544972,0.808977962,0.563315332,0.857787490,0.929348409,0.568680108,0.561132491,0.455610871,0.381876826,0.771369576,0.589145780,0.332905084,0.589524448,0.828965843,0.840155423,0.841866553,0.680204630,0.347279489,0.552829325,0.715773284,0.397253394,0.464468747,0.647137165,0.838611245,0.559529722,0.949095964,0.603064239,0.893258512,0.482227564,0.644765794,0.594788611,0.745335400,0.563191414,0.417962998,0.672673166,0.448765129,0.243816271,0.258586824,0.816352308,0.571038842,0.672255456,0.761899292,0.545733929,0.443019032,0.407928854,0.858744919,0.892742932,0.887317777,0.947853327,0.719389677,0.596935213,0.833032072,0.589942396,0.357229173,0.504363477,0.534111857,0.503575206,0.762418926,0.802200794,0.789577246,0.719377637,0.585010946,0.819711566,0.346997768,0.499900311,0.852889657,0.482849717,0.304828107,0.472956181,0.991104543,0.986138642,0.956396401,0.889808476,0.988819718,0.598903537,0.336263061,0.296983242,0.498264790,0.858027697,0.796643972,0.312550962,0.186397493,0.916829228,0.634942293,0.636566639,0.350128740,0.343944550,0.441689581,0.968995273,0.267384827,0.578388929,0.295733005
0.221729413,0.387197673,0.423331231,0.810105681,0.617287934,0.869761825,0.804113925,0.608605981,0.803460777E-1,0.560415745,0.462199748,0.447507858,0.411934614,0.468254834,0.923061430,0.252319843,0.301070601,0.587546885,0.453735083,0.429041922,0.702466547,0.968817115,0.704771638,0.265732169,0.335703492,0.929811895,0.380629063,0.584865332,0.567691505,0.484266818,0.599072218,0.248104751,0.232285395,0.873101294,0.990965843,0.796196640,0.659637690,0.843199253,0.801125288,0.775468111,0.978274226,0.878955722,0.633250713,0.513622284,0.991256773,0.879419148,0.498675048,0.528030038,0.865276277,0.824403167,0.378205448,0.176513031,0.497987509,0.557595789,0.861267328,0.668400109,0.293999642,0.227377072,0.789198220,0.622862995,0.893129706,0.521397829,0.748867571,0.578671157,0.929198921,0.729909956,0.215204567,0.337463170,0.960258543,0.511000991,0.216670409,0.340619802,0.850868046,0.957937181,0.966695428,0.494122505,0.245680600,0.546712935,0.489132106,0.353552222,0.634079754,0.425238132,0.233515501,0.524073839,0.705379605,0.818827391,0.565225601,0.540987849,0.649029911,0.609534144,0.671040714,0.602070272,0.141529843,0.289876163,0.482288629,0.689040497E-1,0.544067249E-1,0.739105999
0.659794271,0.857617497,0.959335327,0.602115035,0.476980925,0.424490005,0.603251338,0.343833417,0.259265155,0.950045109,0.196173698,0.498718798,0.960264504,0.560655534,0.318378568,0.274277508,0.640703380,0.983988225,0.509377956,0.682314932,0.513740540,0.855056286,0.424321026,0.669636667,0.307180345,0.910601020,0.900627434,0.396185905,0.588064730,0.882428408,0.451462686,0.362819940,0.654046655,0.805249155,0.384377688,0.581281245,0.514467001,0.591456354,0.800937712,0.404724628,0.504378974,0.710663378,0.752444923,0.853536606,0.308610231,0.272735637E-1,0.436823294E-1,0.393197834,0.589612663,0.884948015,0.652779937,0.493584931,0.671943247,0.400215477,0.304249376,0.829259515,0.954704165,0.770410061,0.477322251,0.737419963,0.605760872,0.720256448,0.553885639,0.521556377,0.424291313,0.536868989,0.391618639,0.313932002,0.749711514,0.389451563,0.351776838,0.730211496,0.927390814,0.399404079,0.267910153,0.690980434,0.935048163,0.964543760,0.577296495,0.442817628,0.492066383,0.611702383,0.994553864,0.825877249,0.640347421,0.326527238,0.542923927,0.503786087,0.534843564,0.595438957,0.612639427,0.679106295,0.487773061,0.333993167,0.438591063,0.713110626,0.661275029,0.895953894
0.487885475,0.706369102,0.517243028,0.733740270,0.782506406,0.428748399,0.617332935,0.717311025,0.454296887,0.492261201,0.848680973,0.853531361,0.804684162,0.784583211,0.699398518,0.703393936,0.758305311,0.445905685,0.545087457,0.500082552,0.909835517,0.294641018,0.377503067,0.317815691,0.552768528,0.417982966,0.268329501,0.483610123,0.968895555,0.864299238,0.740445733,0.994617522,0.707003117,0.312793583,0.636687636,0.500774086,0.312064052,0.756209910,0.379747301,0.332600981,0.517531335,0.714304209,0.939375520,0.785654426,0.617099464,0.948934495,0.749008775,0.454747647,0.346179366,0.773106575,0.918457627,0.334934354,0.213854089,0.864108086,0.717710376,0.698492765,0.688766420,0.666947365,0.794580400,0.389397323,0.560798287,0.871521175,0.957919180,0.883661807,0.480881393,0.348181456,0.158851013,0.121599138,0.858905971,0.385975689,0.848740578,0.898934901,0.503237665,0.401974350,0.436133444,0.990077078,0.616659582,0.485253394,0.230859324,0.308385760,0.369399756,0.497123420,0.520158887,0.126286581,0.195736244,0.697175264,0.320999414,0.136376604,0.285527617,0.788609624,0.708606601,0.739657938,0.633061469,0.742823541,0.813956857,0.844830334,0.683884680,0.703291655
0.759339690,0.291344494,0.356903374,0.342727154,0.478144288,0.789109766,0.622120857,0.726801038,0.498814434,0.602043927,0.760521591,0.506388843,0.751517534,0.553224266,0.308714569,0.542863488,0.433458656,0.664670229,0.947268665,0.413977981,0.525708854,0.846353769,0.752332747,0.307560652,0.545476854,0.500763178,0.550666690,0.690162659,0.707085967,0.867648065,0.687928259,0.542645514,0.699192762,0.805803120,0.307799250,0.201596543,0.481563419,0.807345510,0.561384916,0.629742861,0.641633570,0.365484536,0.802841485,0.352549225,0.586333632,0.397537529,0.393158436,0.570725083,0.571743309,0.568138123,0.361437529,0.517980874,0.938586235,0.479389548,0.231393531,0.360366166,0.775714457,0.510237396,0.502363563,0.429233462,0.368644893,0.235392958,0.715877712,0.640095949,0.962193608,0.661561131,0.410398155,0.970867932,0.798252940,0.308120757,0.277059615,0.754442573,0.748456061,0.972934783,0.784979165,0.971996129,0.818762243,0.520063519,0.659106791,0.722413778,0.738347888,0.751522541,0.676584005,0.882836759,0.458401322,0.256925851,0.970023990,0.306725681,0.619451642,0.912496746,0.884007156,0.743629634,0.882166326,0.620106816,0.240942702,0.331944585,0.611513138,0.896659613
