#cutoff=3.50000000
0.175000001E-1,200,35,21,24,23,27,27,23,27,26,22,25,10,22,29,27,20,26,24,28,22,27,15,17,12,14,16,21,17,18,12,16,14,10,15,11,20,10,19,18,13,21,9,11,14,14,13,12,12,6,5,13,12,15,14,10,10,9,7,9,6,12,13,9,7,10,6,10,11,5,7,11,10,4,7,7,7,2,8,1,4,5,7,8,3,7,2,4,7,5,5,10,4,2,2,4,5,4,1,6,2,6,4,8,3,5,5,4,1,7,5,7,3,6,5,7,4,4,3,2,1,4,4,3,4,0,3,2,1,0,3,1,1,0,1,2,2,0,2,1,3,2,1,3,2,0,1,3,2,1,1,2,0,2,4,3,3,1,0,0,1,0,1,3,0,0,2,1,2,0,1,0,1,1,2,0,1,0,0,1,0,3,0,1,0,1,0,2,2,1,0,2,1,0,0,0,0,0,1,2,0
0.175000001E-1,200,43,36,32,26,25,18,29,23,28,32,21,20,23,24,11,31,16,25,14,22,14,20,22,19,25,14,21,20,11,23,22,21,18,12,11,18,15,5,8,11,6,10,15,14,15,17,9,8,8,5,14,8,10,7,6,7,9,8,10,11,5,9,6,12,11,5,6,6,7,5,12,13,7,6,3,4,9,7,4,6,6,6,8,4,5,7,9,5,3,3,5,6,9,9,2,3,3,5,3,7,4,5,4,4,4,3,3,4,1,1,3,6,1,2,5,2,5,3,2,3,5,2,3,4,2,4,2,5,2,2,1,2,5,3,2,1,1,0,2,3,2,1,1,0,0,1,2,1,2,0,3,1,1,3,1,1,1,3,2,3,1,3,2,0,1,2,0,0,1,1,1,2,1,2,1,1,1,0,0,0,0,3,1,0,0,2,2,1,0,1,1,0,1,1,1,0,0,0,1,0
0.175000001E-1,200,28,32,27,22,21,24,26,33,34,26,21,23,13,41,21,25,19,21,26,18,19,18,18,19,21,17,15,12,16,13,15,16,15,13,14,13,6,9,16,16,8,11,13,8,14,9,8,12,12,9,6,12,10,12,8,18,8,10,7,7,9,8,8,7,6,11,10,5,10,5,2,5,5,8,6,9,8,5,10,3,8,7,8,10,8,5,2,5,4,5,4,5,8,7,4,2,2,0,8,2,4,6,2,2,4,4,1,3,2,3,5,1,3,3,3,3,4,1,0,1,4,2,5,4,5,3,4,2,3,0,6,4,6,0,3,2,4,6,3,4,5,1,5,2,1,3,2,1,0,0,2,4,1,1,1,0,1,1,1,1,0,0,2,2,3,3,3,2,2,1,0,0,1,1,2,1,2,0,3,0,2,1,2,2,0,0,3,0,0,1,0,1,0,1,1,0,2,1,1,0
0.175000001E-1,200,27,38,29,25,21,25,29,30,25,28,19,16,22,29,17,21,18,23,19,24,21,12,16,16,25,21,17,14,17,9,17,10,10,16,21,14,15,8,19,13,13,9,13,12,10,9,8,16,11,12,15,7,7,15,8,10,9,13,13,7,7,12,9,11,14,10,12,9,6,5,6,8,3,6,7,3,7,2,5,9,5,0,6,2,8,4,7,6,4,3,4,4,5,6,8,4,5,8,3,3,5,3,4,4,9,5,4,3,5,6,1,3,3,3,3,5,5,4,3,4,3,2,2,4,3,3,4,3,2,2,3,2,1,1,4,3,6,0,0,3,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,3,1,0,1,2,1,2,1,0,1,1,0,4,1,2,2,2,0,0,1,1,0,0,0,1,3,2,1,1,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0
0.175000001E-1,200,24,36,29,34,22,32,27,36,24,29,25,17,20,22,27,29,21,21,14,21,17,17,21,16,22,12,19,13,17,12,17,23,13,19,14,15,9,12,13,11,11,16,11,11,12,10,7,11,12,8,8,12,11,5,15,6,18,11,6,7,6,6,10,10,11,5,6,6,2,8,4,3,10,6,11,7,11,12,11,7,7,3,3,3,4,3,8,6,4,2,2,4,6,2,3,3,5,4,5,5,6,4,4,3,2,2,7,1,2,2,3,3,4,3,3,5,4,3,2,2,1,1,4,3,2,6,4,2,3,1,4,2,2,3,1,1,5,1,2,0,2,2,0,2,5,3,2,1,0,0,1,2,1,3,2,3,2,1,3,0,2,0,2,3,1,4,3,1,1,0,1,3,1,0,1,2,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,2,0,1,0,1,0,1
0.175000001E-1,200,22,28,32,23,28,19,23,34,31,19,26,19,18,22,17,21,21,23,22,16,16,25,20,19,26,10,18,22,21,26,15,11,15,23,17,13,17,14,14,23,14,10,16,9,13,11,9,10,15,11,19,7,11,7,9,10,12,10,9,6,7,7,9,10,8,7,12,7,11,4,4,3,4,9,6,7,9,7,7,6,5,10,4,5,5,6,5,5,4,2,6,6,0,4,3,3,2,6,0,4,3,5,2,8,3,3,5,3,3,3,3,2,4,3,4,1,2,4,4,5,6,3,4,2,3,5,3,3,3,5,1,1,1,2,3,3,1,1,1,0,2,2,4,0,1,0,3,0,3,1,2,0,0,1,1,0,1,0,0,3,0,2,2,2,1,0,0,1,0,1,2,1,1,1,3,1,1,0,2,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,3,1,2,0,2,0
0.175000001E-1,200,34,32,29,25,20,19,29,24,24,31,27,13,32,18,29,16,22,20,16,23,25,18,23,23,17,20,19,16,13,16,12,18,22,14,18,9,12,15,11,14,8,9,14,7,12,8,9,13,9,10,4,13,15,8,7,7,8,8,0,12,8,9,6,8,9,11,7,6,7,6,9,10,9,8,9,11,5,13,8,5,7,6,4,10,2,2,6,6,6,4,4,5,7,8,4,3,6,4,4,2,4,5,2,5,1,5,7,3,3,1,3,6,2,0,3,1,4,4,1,1,4,2,4,1,4,1,3,4,2,2,3,0,1,4,2,1,2,2,1,1,1,2,3,2,1,2,1,1,1,0,4,0,0,2,3,2,3,2,2,1,4,2,4,3,1,1,3,2,0,1,2,1,4,2,0,1,1,1,2,0,1,0,0,1,1,2,1,0,2,1,0,2,1,0,1,1,0,1,1,0
0.175000001E-1,200,24,22,26,24,17,34,19,27,18,24,21,24,26,17,17,24,26,23,27,19,31,23,16,21,15,19,11,12,25,13,15,11,15,13,17,14,10,12,10,10,18,14,9,12,13,15,13,15,11,11,17,8,14,8,16,8,10,12,5,17,9,7,8,7,7,6,5,4,6,8,8,8,10,4,5,6,9,7,8,5,7,9,6,9,3,5,5,6,11,7,7,8,4,3,3,3,8,3,6,1,6,4,3,5,2,5,6,0,5,4,1,7,2,2,3,0,3,1,5,2,2,2,2,6,0,2,2,1,4,4,3,1,3,5,2,5,0,4,4,0,4,3,1,0,3,5,2,0,0,2,0,2,1,2,0,0,2,1,1,2,0,1,2,1,2,1,3,2,0,1,2,1,1,0,1,0,2,0,1,1,2,2,0,1,1,2,0,0,0,0,1,0,0,1,1,1,1,1,0,0
0.175000001E-1,200,25,30,34,33,26,15,23,21,22,19,35,18,24,25,22,18,29,19,15,17,14,24,15,14,20,15,18,17,13,18,14,12,12,8,14,13,23,18,11,15,14,15,13,14,18,15,7,6,14,14,17,9,13,5,12,11,7,9,10,11,7,4,12,7,13,11,11,5,6,10,8,5,6,8,8,6,2,8,7,7,4,5,8,7,10,5,5,4,7,8,3,7,4,5,2,7,5,4,4,4,5,3,6,1,2,7,1,3,3,5,3,4,6,4,4,3,4,5,3,2,0,1,1,2,1,5,2,2,1,1,2,2,2,2,2,2,1,2,2,3,0,2,1,2,1,2,4,2,2,1,3,1,0,1,0,4,0,0,1,0,0,1,1,1,1,0,0,2,2,2,0,2,0,0,3,2,1,0,1,1,4,2,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,1,2,4
0.175000001E-1,200,19,26,27,24,19,30,25,32,26,17,21,17,23,14,29,21,18,23,20,19,19,18,23,14,21,13,18,14,16,21,18,13,8,16,17,22,20,20,11,21,15,9,8,16,10,16,10,14,14,5,9,13,13,14,11,8,5,12,7,9,12,4,12,7,6,8,7,6,8,5,5,7,2,9,14,3,6,6,8,6,5,5,2,6,7,11,4,3,3,7,4,4,5,7,6,9,5,6,6,6,2,3,4,1,5,6,2,4,5,1,7,0,2,3,2,3,1,4,3,4,5,3,1,4,3,4,4,5,3,4,1,2,4,1,0,0,2,4,2,0,4,4,0,1,2,3,0,3,2,3,4,4,1,0,1,1,0,1,2,1,2,0,1,1,1,1,1,0,0,2,0,0,1,2,1,0,1,1,2,1,1,1,0,2,1,2,1,0,1,2,1,0,0,1,1,0,1,0,3,1
0.175000001E-1,200,33,38,38,22,40,33,26,29,18,23,21,25,20,22,21,17,21,13,21,27,24,12,22,16,12,22,12,16,19,10,16,26,11,15,14,6,10,10,12,13,12,9,16,13,8,16,15,12,7,11,9,12,11,10,6,15,6,9,9,11,8,8,7,9,6,5,7,3,13,6,8,4,4,7,6,5,7,3,11,5,9,8,8,8,8,7,4,5,2,1,3,3,3,3,6,4,4,5,4,8,4,9,3,5,3,2,2,3,2,4,4,3,0,3,4,3,4,2,2,5,4,1,4,2,0,2,2,1,2,4,3,7,4,2,1,2,3,1,0,3,1,2,2,2,2,1,0,0,1,1,1,2,2,2,2,0,2,2,1,0,1,0,3,1,1,1,0,2,4,2,1,0,3,0,1,1,0,2,1,2,1,1,1,5,0,3,3,2,0,0,0,0,1,0,1,0,2,1,0,1
0.175000001E-1,200,25,31,40,26,35,27,20,16,24,26,21,16,21,23,19,17,16,24,22,24,19,17,12,13,14,17,12,18,15,22,22,10,19,10,13,17,12,13,10,19,14,10,15,19,13,10,5,11,13,17,9,10,9,11,10,14,15,10,6,11,10,10,12,7,9,12,9,10,7,8,9,12,9,5,9,9,4,4,5,6,4,4,9,3,6,9,6,3,6,4,5,3,4,7,7,1,6,8,3,4,3,5,0,3,3,1,3,4,2,2,5,0,1,4,5,3,4,4,2,3,3,2,2,2,2,5,1,1,3,2,3,3,2,2,3,2,1,3,4,3,0,1,4,1,1,3,2,2,2,1,3,2,1,1,2,1,1,1,1,2,1,1,0,0,0,0,4,0,1,1,0,1,3,0,0,0,2,0,1,3,1,2,1,1,1,0,1,2,0,0,1,0,2,2,0,0,0,1,1,1
0.175000001E-1,200,30,27,28,31,23,31,22,22,19,27,24,19,14,22,21,33,15,27,30,25,22,13,14,16,15,17,18,17,11,12,14,20,13,19,13,21,17,19,15,8,12,13,11,13,9,16,12,9,11,12,10,12,13,8,7,9,9,7,9,21,7,4,10,8,7,8,4,4,8,6,16,5,4,9,6,10,10,11,9,6,7,1,3,5,5,5,6,7,1,3,3,4,5,5,5,4,4,1,5,6,2,5,4,5,5,7,6,5,4,1,4,2,4,5,2,4,2,2,1,7,3,2,4,2,3,3,1,5,1,2,1,1,1,3,1,2,1,1,0,3,4,1,1,1,0,0,4,2,0,2,1,3,1,0,1,5,0,2,2,2,0,2,0,3,1,2,0,1,0,2,0,1,3,1,1,3,1,1,1,0,0,0,1,0,0,1,2,1,2,0,1,1,0,0,0,0,1,2,2,0
0.175000001E-1,200,33,34,29,37,26,26,25,24,20,27,23,30,24,18,21,17,21,25,18,24,21,17,18,13,21,23,20,18,11,15,12,14,16,15,15,11,16,16,19,12,11,12,11,10,14,15,11,8,7,15,6,8,7,9,11,11,13,11,12,11,4,10,6,10,8,11,6,8,9,15,5,8,8,5,5,5,3,7,3,5,4,4,0,8,9,1,4,4,4,4,3,2,8,6,6,5,4,1,2,4,5,4,5,3,0,5,3,2,3,8,5,3,7,1,1,3,3,5,3,3,3,5,1,1,2,3,1,2,2,7,2,2,1,2,1,1,1,1,3,2,1,2,1,0,1,3,3,0,2,0,5,0,2,1,2,0,0,1,4,2,1,0,4,1,2,4,0,1,1,1,1,2,1,0,0,1,2,0,1,0,0,2,1,4,3,1,2,2,0,0,0,1,0,2,2,0,0,0,0,0
0.175000001E-1,200,29,36,34,18,26,31,19,36,24,23,25,35,19,25,14,25,23,19,21,23,19,14,14,19,14,20,13,17,16,12,8,14,20,19,20,11,9,10,9,12,13,15,16,8,9,12,16,14,10,10,9,11,7,9,7,17,10,7,9,11,6,12,7,7,2,8,9,8,7,9,13,6,6,8,5,6,7,5,6,11,9,7,5,7,7,7,8,5,9,6,10,3,2,5,4,4,5,5,5,2,6,2,6,2,4,3,4,3,3,3,3,7,4,4,2,7,4,4,2,1,1,5,2,1,3,1,3,2,3,1,2,3,3,1,0,5,0,2,0,6,1,4,1,3,0,1,2,2,3,1,1,1,2,2,0,0,1,0,1,3,1,2,0,0,2,1,1,0,2,1,1,2,1,1,1,2,1,1,1,0,1,0,1,0,2,1,1,0,0,2,0,1,2,1,2,0,0,0,2,0
0.175000001E-1,200,30,35,27,27,22,29,35,21,30,23,22,20,27,18,28,11,24,16,19,26,18,20,13,7,13,19,18,15,17,22,14,13,11,13,16,22,14,12,15,13,13,9,12,12,5,9,12,11,15,12,7,16,8,10,14,12,4,5,4,12,14,9,10,9,7,6,11,4,4,3,18,6,7,6,16,8,12,3,6,8,5,2,5,5,8,6,4,5,5,6,5,5,8,1,6,7,5,5,4,4,1,4,4,4,2,4,3,4,4,4,5,5,7,3,3,3,4,1,1,4,5,4,4,0,6,5,2,4,2,0,4,1,1,3,1,4,3,3,0,2,2,2,2,1,0,0,2,0,2,1,3,2,1,0,1,1,3,3,2,1,0,0,2,1,1,0,1,2,1,0,3,0,0,0,1,1,3,0,1,1,1,0,0,0,1,2,1,0,3,0,0,0,1,3,0,0,1,1,0,0
0.175000001E-1,200,28,24,25,27,22,36,24,27,19,24,23,25,21,13,17,23,23,19,19,16,21,23,24,16,15,11,23,23,19,14,14,21,26,10,16,12,16,12,11,11,16,18,17,13,16,9,7,15,11,16,9,13,10,10,13,11,10,7,10,10,12,8,7,6,9,6,7,7,6,4,4,8,7,7,8,5,7,3,4,11,8,6,4,7,3,3,4,4,4,5,6,3,6,2,3,1,5,4,5,4,6,2,4,6,5,1,3,5,7,1,3,4,4,4,3,6,5,2,5,5,1,0,3,2,3,5,4,1,4,2,4,2,5,2,4,3,3,2,2,0,1,1,0,0,1,1,2,1,0,1,3,1,1,0,1,2,1,2,1,1,3,1,0,0,1,1,3,2,1,2,1,0,1,1,1,0,1,1,1,2,1,3,0,2,0,0,1,0,0,0,1,1,0,1,0,2,2,2,0,1
